review_text,label,ground_truth,predicted_topic,latency_seconds
"Stocks Rise; Healthcare Sector Climbs  NEW YORK (Reuters) - U.S. stocks rose on Wednesday, a day  after a sharp sell-off, as value investors picked up shares in  lagging sectors such as healthcare.",2,BUSINESS,BUSINESS,0.4022819995880127
HHG gets out of red zone AMP spin-off HHG plc has produced a pound stg. 46 million (\$A117 million) profit for the six months to June 30 - a massive turnaround from the pound stg.,2,BUSINESS,BUSINESS,0.39819931983947754
"At least 90 dead, 77 missing in China rainstorms BEIJING : At least 90 people were killed and 77 were missing in torrential storms lashing southwest China, disaster relief officials said.",0,WORLD,WORLD,0.37640929222106934
"Francis Makes Magic in Opener Steve Francis completed a spectacular debut with a driving layup just before the final horn Monday night, leading the Magic to a 93-92 victory over the Milwaukee Bucks in the NBA season opener for both teams.",1,SPORTS,SPORTS,0.3910074234008789
"Women's Preview: Time for Some New Stars (AP) AP - No Diana Taurasi, no Alana Beard. Nicole Ohlde is gone and so is Nicole Powell. Lindsay Whalen and Kelly Mazzante? They've moved on, too. A class that might have been the best in women's basketball is no longer around. It's time for some new stars to emerge.",1,SPORTS,SPORTS,0.48514389991760254
Coke is it: BHP coal to double BHP Billiton plans an aggressive \$US1.5-2 billion (\$2.1-2.8 billion) near-doubling of its coking coal production over the next five years to meet the China-inspired surge in demand for carbon steel-making materials through mine expansions and developments ,2,BUSINESS,BUSINESS,0.4425833225250244
"Does Tsvangirai outcome suit Mugabe? On hearing the verdict there was a broad smile from Morgan Tsvangirai, applause from his supporters and tears of relief from his veteran attorney.",0,WORLD,WORLD,0.3311197757720947
Recommendations to Combat Obesity in Kids (AP) AP - The Institute of Medicine had recommendations for several groups to help stem childhood obesity:,3,SCI / TECH,SCI / TECH,0.3172636032104492
"BoSox Rip N.Y. 12-5, Protect AL East Hope (AP) AP - The Boston Red Sox blew out the Yankees and made sure New York can't clinch the AL East in Fenway Park. Manny Ramirez doubled in the tiebreaking run during a seven-run eighth on Saturday night and the Red Sox beat New York 12-5 to preserve their chances of an AL East title. Jason Varitek and Doug Mirabelli each doubled in two runs in the inning.",1,SPORTS,SPORTS,0.544527530670166
"Backward drawings may have doomed Genesis The NASA spacecraft that smashed into the Utah desert last month while bringing home fragile samples of the sun may have been doomed by engineering drawings that had been done backwards, an investigating board said Friday.",3,SCI / TECH,SCI / TECH,0.41433000564575195
Nedved quits international scene Czech Republic midfielder Pavel Nedved has announced he is quitting international football to concentrate on his club career with Juventus.,1,SPORTS,SPORTS,0.33008813858032227
"China Pledges Stable Policies  BEIJING (Reuters) - Chinese leaders closed a key economic  meeting on Sunday with pledges to maintain stable fiscal and  monetary policies in 2005 and keep a tight lid on fixed-asset  investment, state radio said.",0,WORLD,BUSINESS,0.39487552642822266
Former UConn Aide Pleads in Sex Case (AP) AP - The Connecticut assistant men's basketball coach who resigned after being arrested in a prostitution sting agreed Monday to perform 10 days of community service and undergo counseling.,1,SPORTS,BUSINESS,0.3888680934906006
"Kidnappers Release Seven Hostages in Iraq BAGHDAD, Iraq - Kidnappers released two female Italian aid workers and five other hostages Tuesday, raising hopes for at least 18 foreigners still in captivity. But insurgents showed no sign of easing their blood-soaked campaign against the U.S...",0,WORLD,WORLD,0.4221210479736328
"Gaming Godzillas Prepare for Battle (washingtonpost.com) washingtonpost.com - Let the games begin. Not the Olympics again, but the all-out battle between video game giants Sony Corp. and Nintendo Co. Ltd. The two Japanese companies are rolling out new gaming consoles, but Nintendo has beaten Sony to the punch by announcing an earlier launch date for its new hand-held game player.",3,SCI / TECH,BUSINESS,0.4801521301269531
"Microsoft and Sun #39;s difficult dance news analysis Microsoft and Sun Microsystems may be going steady, but they aren #39;t quite sure where the relationship is headed.",3,SCI / TECH,BUSINESS,0.3267710208892822
"The full horror of Ed Wood must be seen to be believed (USATODAY.com) USATODAY.com - Tim Burton's Ed Wood, which earned Martin Landau an Oscar for playing Bela Lugosi, is finally out an DVD today. But what about the real-life oeuvre of writer/director/auteur Edward D. Wood Jr. (1924-1978)?",3,SCI / TECH,SCI / TECH,0.4979062080383301
"Chirac criticises interference in Iraq hostages release &lt;b&gt;...&lt;/b&gt; PARIS - French President Jacques Chirac has lashed out at a private initiative to secure the release of two French hostages in Iraq as interference and said he hoped it would not thwart the delicate process, aides said Saturday.",0,WORLD,WORLD,0.4268913269042969
"China Aviation Oil Says Still in Business The main supplier of jet fuel to China is continuing to do business despite a criminal investigation of its US\$550 million (euro414 million) in losses on derivative trading, the company said.",2,BUSINESS,BUSINESS,0.39783787727355957
Red Cross deeply concerned by humanitarian law violations in Iraq The International Red Cross is  quot;deeply concerned quot; at the impact of the fighting in Iraq and the apparent failures by all sides to respect humanitarian laws.,0,WORLD,WORLD,0.33635926246643066
"BA, Virgin to up fuel surcharge British Airways and Richard Branson #39;s Virgin Atlantic Airways say they will raise fuel surcharges following similar moves by major European carriers this week as oil prices surged.",2,BUSINESS,BUSINESS,0.38802385330200195
"Rebels return to 'cleared' areas In Fallujah, US forces are going through 50,000 houses one by one. But insurgents are coming back.",0,WORLD,WORLD,0.3448374271392822
"Bentley comes home just ahead of NE-10 crowd The Northeast-10 Conference race is entering the final third of the season, and the four teams atop the standings are separated by just a half-game.",1,SPORTS,SPORTS,0.40247082710266113
"Election Overseers Want Big Win Administrators are hoping that the victor in this year's presidential election will win by a wide margin. A close race, they fear, will result in more charges of voter fraud and demands for recounts. Kim Zetter reports from Washington.",3,SCI / TECH,WORLD,0.379563570022583
"Al-Baradai in S Korea The head of the UN nuclear watchdog has said he is aware nuclear experiments South Korea has conducted were small, but noted his agency needs to make sure they will not be repeated.",0,WORLD,SCI / TECH,0.36135315895080566
"Indian Central Bank Raises Key Rate to Curb Prices (Update2) India #39;s central bank unexpectedly raised a key interest rate for the first time in four years, saying record oil prices and rising corporate demand for credit threaten to fuel inflation.",2,BUSINESS,BUSINESS,0.39114880561828613
"Google, BellSouth Ink Local Advertising Deal (Reuters) Reuters - In a bid to further expand its\reach, Google Inc. said on Thursday it authorized BellSouth\Corp.'s  online Yellow Pages unit RealPages.com to sell\Google's Web search ads to small and mid-sized businesses in\the southeastern United States.",3,SCI / TECH,BUSINESS,0.43967366218566895
"Vivendi Flashes V for Victory Vivendi (NYSE: V) is one of those complex behemoths of a firm that normally doesn #39;t make it onto my radar since, as a lazy Fool, I prefer my companies small and simple.",2,BUSINESS,BUSINESS,0.39055824279785156
Intel and AMD battle for dual-core chips Advanced Micro Devices (AMD) showcased its dual-core x86 Opteron microprocessor this week. The upcoming dual-core CPU for the enterprise enviornment is expected to debut in mid-2005 and was housed in a HP ProLiant DL585 server.,3,SCI / TECH,SCI / TECH,0.46092844009399414
BENITEZ PREPARES FOR BRAZILIANS Rafael Benitez accepts he must plan to stop a Brazilian double act if Liverpool are to emerge unscathed from their European examination in Greece.,1,SPORTS,SPORTS,0.36011385917663574
"Italian troops  #39;to stay in Iraq #39; Italy says it has no intention of withdrawing its 3,000 troops from Iraq in the face of demands from kidnappers who have seized an Italian journalist.",0,WORLD,WORLD,0.3806169033050537
"Cryptic responds! As reported by The Associated Press, Marvel Enterprises Inc. and Marvel Characters, Inc. have sued NCsoft Corporation and Cryptic Studios.",3,SCI / TECH,BUSINESS,0.3341188430786133
